id,status,participants,startCoords,finishCoords,winnerId,startTime,endTime
race-hist-42001-396,finished,"[""drv-syn-033"",""drv-syn-031""]","{""latitude"":33.970840029534884,""longitude"":-118.25425342278322}","{""latitude"":33.97030902079535,""longitude"":-118.2637480501214}",drv-syn-031,2025-10-14T02:53:16.742Z,2025-10-14T02:53:47.347Z
race-hist-42001-397,finished,"[""drv-syn-050"",""drv-syn-049""]","{""latitude"":33.957093869345265,""longitude"":-118.43999031119746}","{""latitude"":33.96844564470012,""longitude"":-118.44838898807566}",drv-syn-050,2025-11-29T07:24:25.741Z,2025-11-29T07:24:34.080Z
race-hist-42001-398,finished,"[""drv-syn-038"",""drv-syn-008""]","{""latitude"":34.16969205753412,""longitude"":-118.52530784492846}","{""latitude"":34.169242645538,""longitude"":-118.51701213155403}",drv-syn-008,2026-01-30T22:30:53.381Z,2026-01-30T22:31:08.565Z
race-hist-42001-399,finished,"[""drv-syn-025"",""drv-syn-043""]","{""latitude"":34.11671994973906,""longitude"":-118.41522224792278}","{""latitude"":34.12966719056698,""longitude"":-118.41843718507313}",drv-syn-025,2026-02-19T01:56:59.991Z,2026-02-19T01:57:12.822Z
race-hist-42001-400,finished,"[""drv-syn-049"",""drv-syn-020""]","{""latitude"":34.00916116551962,""longitude"":-118.24833588901674}","{""latitude"":34.01672619122103,""longitude"":-118.24564921919871}",drv-syn-020,2025-10-21T21:34:33.671Z,2025-10-21T21:35:51.267Z
race-hist-42001-401,finished,"[""drv-syn-014"",""drv-syn-003""]","{""latitude"":34.025466595771725,""longitude"":-118.40798002569936}","{""latitude"":34.03755747442838,""longitude"":-118.3993722565544}",drv-syn-003,2025-12-09T22:01:52.474Z,2025-12-09T22:02:24.276Z
race-hist-42001-402,finished,"[""drv-syn-021"",""drv-syn-031""]","{""latitude"":34.11126705409028,""longitude"":-118.5295985652483}","{""latitude"":34.106604539970554,""longitude"":-118.5373992054077}",drv-syn-021,2026-02-12T12:36:29.192Z,2026-02-12T12:37:49.445Z
race-hist-42001-403,finished,"[""drv-syn-021"",""drv-syn-032""]","{""latitude"":34.04908985825256,""longitude"":-118.28313122028484}","{""latitude"":34.0498237178959,""longitude"":-118.28972052912565}",drv-syn-032,2026-01-23T07:32:51.486Z,2026-01-23T07:33:17.535Z
race-hist-42001-404,finished,"[""drv-syn-041"",""drv-syn-034""]","{""latitude"":33.95508354761638,""longitude"":-118.2984927606536}","{""latitude"":33.96161302945134,""longitude"":-118.314879020403}",drv-syn-034,2025-09-28T15:34:44.436Z,2025-09-28T15:35:34.810Z
race-hist-42001-405,finished,"[""drv-syn-017"",""drv-syn-047""]","{""latitude"":33.98050441668835,""longitude"":-118.46010029314785}","{""latitude"":33.97782037275233,""longitude"":-118.44990292094225}",drv-syn-047,2025-12-02T06:07:53.396Z,2025-12-02T06:08:30.844Z
race-hist-42001-406,finished,"[""drv-syn-044"",""drv-syn-022""]","{""latitude"":34.13225744813681,""longitude"":-118.50958041372941}","{""latitude"":34.13188360308862,""longitude"":-118.50380872161827}",drv-syn-022,2025-10-19T15:05:45.717Z,2025-10-19T15:07:04.879Z
race-hist-42001-407,finished,"[""drv-syn-038"",""drv-syn-007""]","{""latitude"":34.01909929432907,""longitude"":-118.48688757639611}","{""latitude"":34.016290534357694,""longitude"":-118.48905245231461}",drv-syn-038,2025-11-30T15:27:05.996Z,2025-11-30T15:28:21.342Z
race-hist-42001-408,finished,"[""drv-syn-040"",""drv-syn-026""]","{""latitude"":34.166706794667995,""longitude"":-118.25326876627514}","{""latitude"":34.16700508513482,""longitude"":-118.2449576651971}",drv-syn-040,2026-02-02T17:10:14.392Z,2026-02-02T17:10:47.381Z
race-hist-42001-409,finished,"[""drv-syn-042"",""drv-syn-029""]","{""latitude"":34.09703589219134,""longitude"":-118.37942977405619}","{""latitude"":34.08884029038347,""longitude"":-118.39554764837717}",drv-syn-029,2026-02-02T12:53:41.691Z,2026-02-02T12:54:25.636Z
race-hist-42001-410,finished,"[""drv-syn-027"",""drv-syn-030""]","{""latitude"":33.961084927674385,""longitude"":-118.43257903067861}","{""latitude"":33.96541026298496,""longitude"":-118.43035029718676}",drv-syn-030,2025-10-14T06:22:34.101Z,2025-10-14T06:24:03.935Z
race-hist-42001-411,finished,"[""drv-syn-033"",""drv-syn-005""]","{""latitude"":34.107916106898344,""longitude"":-118.27503285617567}","{""latitude"":34.10866866187595,""longitude"":-118.26223757432534}",drv-syn-033,2025-12-18T15:48:51.332Z,2025-12-18T15:49:05.148Z
race-hist-42001-412,finished,"[""drv-syn-022"",""drv-syn-009""]","{""latitude"":34.07147415684071,""longitude"":-118.23789445769508}","{""latitude"":34.07950459976826,""longitude"":-118.22709825306715}",drv-syn-022,2026-01-12T21:08:09.216Z,2026-01-12T21:08:56.001Z
race-hist-42001-413,finished,"[""drv-syn-046"",""drv-syn-050""]","{""latitude"":33.96861814287492,""longitude"":-118.54170599491336}","{""latitude"":33.97179066979153,""longitude"":-118.54525448201527}",drv-syn-046,2026-01-19T08:52:42.815Z,2026-01-19T08:53:27.170Z
race-hist-42001-414,finished,"[""drv-syn-012"",""drv-syn-050""]","{""latitude"":33.96987071106676,""longitude"":-118.32427998100174}","{""latitude"":33.96497024020617,""longitude"":-118.31968493937933}",drv-syn-050,2026-01-26T13:12:39.048Z,2026-01-26T13:12:51.266Z
race-hist-42001-415,finished,"[""drv-syn-046"",""drv-syn-018""]","{""latitude"":33.95674959192518,""longitude"":-118.37377047144109}","{""latitude"":33.957888259462585,""longitude"":-118.36727628891084}",drv-syn-018,2025-12-29T20:54:01.380Z,2025-12-29T20:54:31.411Z
race-hist-42001-416,finished,"[""drv-syn-046"",""drv-syn-036""]","{""latitude"":34.016158268447036,""longitude"":-118.50816179506946}","{""latitude"":34.024699923165926,""longitude"":-118.49476295771834}",drv-syn-046,2025-12-14T12:04:24.044Z,2025-12-14T12:05:46.198Z
race-hist-42001-417,finished,"[""drv-syn-035"",""drv-syn-030""]","{""latitude"":34.08943991171662,""longitude"":-118.34737815271365}","{""latitude"":34.09959871800027,""longitude"":-118.35689991806386}",drv-syn-035,2026-01-11T23:32:35.484Z,2026-01-11T23:33:26.200Z
race-hist-42001-418,finished,"[""drv-syn-044"",""drv-syn-041""]","{""latitude"":34.069623239259236,""longitude"":-118.31319164289161}","{""latitude"":34.06008214437466,""longitude"":-118.301247419209}",drv-syn-044,2025-12-06T22:27:26.356Z,2025-12-06T22:27:37.428Z
race-hist-42001-419,finished,"[""drv-syn-024"",""drv-syn-003""]","{""latitude"":34.060235463464636,""longitude"":-118.37992017187644}","{""latitude"":34.07258091967909,""longitude"":-118.36867241211569}",drv-syn-003,2026-01-31T03:29:48.747Z,2026-01-31T03:30:21.590Z
race-hist-42001-420,finished,"[""drv-syn-018"",""drv-syn-041""]","{""latitude"":34.02476562879048,""longitude"":-118.27504326319321}","{""latitude"":34.00994468405576,""longitude"":-118.28090752492449}",drv-syn-018,2025-10-28T14:06:26.781Z,2025-10-28T14:06:54.530Z
race-hist-42001-421,finished,"[""drv-syn-005"",""drv-syn-010""]","{""latitude"":33.987399465474304,""longitude"":-118.51967924867058}","{""latitude"":33.98317616238158,""longitude"":-118.50628939451282}",drv-syn-005,2025-12-29T17:52:25.067Z,2025-12-29T17:53:24.900Z
race-hist-42001-422,finished,"[""drv-syn-021"",""drv-syn-015""]","{""latitude"":34.08220620218665,""longitude"":-118.23544413890922}","{""latitude"":34.08499827064746,""longitude"":-118.23739968327536}",drv-syn-015,2026-02-08T09:54:26.608Z,2026-02-08T09:55:15.249Z
race-hist-42001-423,finished,"[""drv-syn-015"",""drv-syn-009""]","{""latitude"":33.97649293113966,""longitude"":-118.52243976247264}","{""latitude"":33.96817525902278,""longitude"":-118.51421651744907}",drv-syn-009,2025-12-09T16:27:28.036Z,2025-12-09T16:27:50.205Z
race-hist-42001-424,finished,"[""drv-syn-001"",""drv-syn-038""]","{""latitude"":34.13191722412594,""longitude"":-118.5313992886222}","{""latitude"":34.128115354401814,""longitude"":-118.5303358247588}",drv-syn-001,2025-11-18T12:52:27.888Z,2025-11-18T12:53:25.182Z
race-hist-42001-425,finished,"[""drv-syn-011"",""drv-syn-034""]","{""latitude"":34.1362432304211,""longitude"":-118.50309484014288}","{""latitude"":34.14302818568103,""longitude"":-118.50575684121357}",drv-syn-011,2025-12-13T08:21:40.579Z,2025-12-13T08:21:56.397Z
race-hist-42001-426,finished,"[""drv-syn-017"",""drv-syn-031""]","{""latitude"":33.98392082044855,""longitude"":-118.20564909190871}","{""latitude"":33.98235119026103,""longitude"":-118.21817042919362}",drv-syn-031,2025-11-14T00:46:37.212Z,2025-11-14T00:47:38.838Z
race-hist-42001-427,finished,"[""drv-syn-033"",""drv-syn-013""]","{""latitude"":33.98789030632005,""longitude"":-118.29771961128571}","{""latitude"":33.990124455649266,""longitude"":-118.30958554174407}",drv-syn-013,2026-01-21T06:34:14.889Z,2026-01-21T06:34:29.591Z
race-hist-42001-428,finished,"[""drv-syn-012"",""drv-syn-017""]","{""latitude"":34.01113529397641,""longitude"":-118.4809998373501}","{""latitude"":34.003779408064226,""longitude"":-118.48984002684206}",drv-syn-017,2026-03-11T23:09:08.179Z,2026-03-11T23:09:20.840Z
race-hist-42001-429,finished,"[""drv-syn-028"",""drv-syn-018""]","{""latitude"":34.158816220271405,""longitude"":-118.44652111743343}","{""latitude"":34.16085626864896,""longitude"":-118.43628987875195}",drv-syn-028,2026-02-22T20:28:40.607Z,2026-02-22T20:29:39.778Z
race-hist-42001-430,finished,"[""drv-syn-035"",""drv-syn-016""]","{""latitude"":33.98576726920437,""longitude"":-118.54833296925062}","{""latitude"":33.982581151951806,""longitude"":-118.54842985369997}",drv-syn-035,2025-11-22T17:18:59.052Z,2025-11-22T17:19:23.369Z
race-hist-42001-431,finished,"[""drv-syn-016"",""drv-syn-030""]","{""latitude"":34.14284943027422,""longitude"":-118.30582466382766}","{""latitude"":34.1405015146986,""longitude"":-118.2950028061146}",drv-syn-030,2026-02-26T13:10:11.652Z,2026-02-26T13:10:39.472Z
race-hist-42001-432,finished,"[""drv-syn-013"",""drv-syn-020""]","{""latitude"":34.061510326559656,""longitude"":-118.4624600029667}","{""latitude"":34.06147560366457,""longitude"":-118.47899929944937}",drv-syn-020,2025-10-12T11:58:29.252Z,2025-10-12T11:58:59.956Z
race-hist-42001-433,finished,"[""drv-syn-050"",""drv-syn-016""]","{""latitude"":34.069596215779896,""longitude"":-118.41218124125153}","{""latitude"":34.05822761095387,""longitude"":-118.42000361082525}",drv-syn-016,2026-02-22T00:42:59.178Z,2026-02-22T00:43:56.186Z
race-hist-42001-434,finished,"[""drv-syn-004"",""drv-syn-025""]","{""latitude"":34.09845923326444,""longitude"":-118.33080696850084}","{""latitude"":34.10967782564,""longitude"":-118.32121607030545}",drv-syn-025,2025-11-13T00:28:53.072Z,2025-11-13T00:30:04.128Z
race-hist-42001-435,finished,"[""drv-syn-013"",""drv-syn-012""]","{""latitude"":34.039950764104724,""longitude"":-118.44582044950221}","{""latitude"":34.02617818194806,""longitude"":-118.44488161075009}",drv-syn-012,2026-01-28T20:00:00.165Z,2026-01-28T20:00:38.098Z
race-hist-42001-436,finished,"[""drv-syn-027"",""drv-syn-045""]","{""latitude"":34.11591803723015,""longitude"":-118.42635208787397}","{""latitude"":34.10985786574093,""longitude"":-118.40906808206373}",drv-syn-045,2025-10-31T07:36:49.723Z,2025-10-31T07:37:41.860Z
race-hist-42001-437,finished,"[""drv-syn-013"",""drv-syn-006""]","{""latitude"":33.988493425264025,""longitude"":-118.33678902360843}","{""latitude"":33.999268958212255,""longitude"":-118.35114525241131}",drv-syn-013,2025-11-28T11:14:40.720Z,2025-11-28T11:15:38.490Z
race-hist-42001-438,finished,"[""drv-syn-009"",""drv-syn-012""]","{""latitude"":34.111910308101216,""longitude"":-118.37906654707622}","{""latitude"":34.109990575275695,""longitude"":-118.38116815391034}",drv-syn-012,2026-02-27T04:29:02.388Z,2026-02-27T04:30:01.091Z
race-hist-42001-439,finished,"[""drv-syn-036"",""drv-syn-029""]","{""latitude"":34.096007347479464,""longitude"":-118.32258517128648}","{""latitude"":34.09488333585101,""longitude"":-118.3253932487708}",drv-syn-029,2025-12-26T03:51:47.676Z,2025-12-26T03:53:06.763Z
race-hist-42001-440,finished,"[""drv-syn-041"",""drv-syn-037""]","{""latitude"":34.127512179603805,""longitude"":-118.29408058142289}","{""latitude"":34.12419764255081,""longitude"":-118.284968101905}",drv-syn-037,2025-12-31T06:29:28.070Z,2025-12-31T06:30:20.560Z
race-hist-42001-441,finished,"[""drv-syn-044"",""drv-syn-002""]","{""latitude"":34.13526073695161,""longitude"":-118.21142885175068}","{""latitude"":34.13078461549182,""longitude"":-118.20782864957239}",drv-syn-044,2026-02-15T15:52:22.527Z,2026-02-15T15:53:13.155Z
race-hist-42001-442,finished,"[""drv-syn-022"",""drv-syn-025""]","{""latitude"":34.149377710297706,""longitude"":-118.46576654912205}","{""latitude"":34.157733203112564,""longitude"":-118.46670430626298}",drv-syn-022,2026-01-20T04:51:35.140Z,2026-01-20T04:52:45.883Z
race-hist-42001-443,finished,"[""drv-syn-035"",""drv-syn-038""]","{""latitude"":34.01993379356806,""longitude"":-118.52850738813868}","{""latitude"":34.022719864148115,""longitude"":-118.52552971534725}",drv-syn-035,2026-02-26T09:26:39.538Z,2026-02-26T09:27:28.830Z
race-hist-42001-444,finished,"[""drv-syn-042"",""drv-syn-044""]","{""latitude"":34.03701741661411,""longitude"":-118.28309756339294}","{""latitude"":34.05166477941946,""longitude"":-118.28146110860123}",drv-syn-044,2025-10-30T10:22:15.166Z,2025-10-30T10:22:50.207Z
race-hist-42001-445,finished,"[""drv-syn-025"",""drv-syn-043""]","{""latitude"":34.149717353391466,""longitude"":-118.40262577114626}","{""latitude"":34.14678023522602,""longitude"":-118.38654428291929}",drv-syn-025,2025-10-04T07:39:34.233Z,2025-10-04T07:40:14.013Z
race-hist-42001-446,finished,"[""drv-syn-042"",""drv-syn-043""]","{""latitude"":34.017947020111606,""longitude"":-118.366200819402}","{""latitude"":34.01941266679339,""longitude"":-118.36321298901471}",drv-syn-042,2025-11-12T12:55:56.238Z,2025-11-12T12:57:08.245Z
race-hist-42001-447,finished,"[""drv-syn-024"",""drv-syn-008""]","{""latitude"":34.00288722259459,""longitude"":-118.5282260542037}","{""latitude"":33.99214513940314,""longitude"":-118.54056572272407}",drv-syn-024,2025-10-19T04:00:34.669Z,2025-10-19T04:01:33.101Z
race-hist-42001-448,finished,"[""drv-syn-011"",""drv-syn-046""]","{""latitude"":33.966245456361214,""longitude"":-118.48533217376098}","{""latitude"":33.96370790256965,""longitude"":-118.48772258277178}",drv-syn-011,2025-11-04T14:20:22.833Z,2025-11-04T14:20:52.210Z
race-hist-42001-449,finished,"[""drv-syn-001"",""drv-syn-002""]","{""latitude"":34.10634122739081,""longitude"":-118.42956998972222}","{""latitude"":34.11544493510992,""longitude"":-118.43776639881202}",drv-syn-002,2026-03-01T12:00:28.653Z,2026-03-01T12:01:29.265Z
race-hist-42001-450,finished,"[""drv-syn-026"",""drv-syn-002""]","{""latitude"":34.15655050000642,""longitude"":-118.25543078953633}","{""latitude"":34.1554728390611,""longitude"":-118.26106502103828}",drv-syn-002,2025-12-23T23:42:29.590Z,2025-12-23T23:42:52.391Z
race-hist-42001-451,finished,"[""drv-syn-029"",""drv-syn-030""]","{""latitude"":33.991226511453284,""longitude"":-118.43318778000538}","{""latitude"":33.98731789540685,""longitude"":-118.43077844337745}",drv-syn-030,2025-11-21T04:47:23.729Z,2025-11-21T04:48:04.010Z
race-hist-42001-452,finished,"[""drv-syn-028"",""drv-syn-036""]","{""latitude"":33.984152190601456,""longitude"":-118.20388799095527}","{""latitude"":33.98392595730668,""longitude"":-118.2090830408536}",drv-syn-036,2025-12-20T23:21:14.118Z,2025-12-20T23:21:52.298Z
race-hist-42001-453,finished,"[""drv-syn-017"",""drv-syn-028""]","{""latitude"":34.07546659618616,""longitude"":-118.27523820571368}","{""latitude"":34.09009755766591,""longitude"":-118.27245677175823}",drv-syn-028,2025-09-25T21:41:27.766Z,2025-09-25T21:42:02.786Z
race-hist-42001-454,finished,"[""drv-syn-002"",""drv-syn-037""]","{""latitude"":34.16147027335596,""longitude"":-118.43537783591309}","{""latitude"":34.16364785017755,""longitude"":-118.44211213352193}",drv-syn-037,2025-11-07T14:37:06.895Z,2025-11-07T14:37:26.032Z
race-hist-42001-455,finished,"[""drv-syn-032"",""drv-syn-048""]","{""latitude"":33.96371176370886,""longitude"":-118.48100118659204}","{""latitude"":33.97277590361981,""longitude"":-118.49236923544774}",drv-syn-032,2025-10-08T06:23:19.905Z,2025-10-08T06:24:30.259Z
race-hist-42001-456,finished,"[""drv-syn-043"",""drv-syn-042""]","{""latitude"":34.084116534460335,""longitude"":-118.37105718412204}","{""latitude"":34.08811933417385,""longitude"":-118.36364307592653}",drv-syn-042,2026-01-17T10:29:36.124Z,2026-01-17T10:30:38.746Z
race-hist-42001-457,finished,"[""drv-syn-023"",""drv-syn-013""]","{""latitude"":34.05319827484899,""longitude"":-118.22969745664159}","{""latitude"":34.046912561583866,""longitude"":-118.2223422429328}",drv-syn-023,2025-12-05T06:15:51.593Z,2025-12-05T06:16:50.805Z
race-hist-42001-458,finished,"[""drv-syn-033"",""drv-syn-029""]","{""latitude"":34.04349537715782,""longitude"":-118.20922829193296}","{""latitude"":34.049041261995896,""longitude"":-118.20503835526021}",drv-syn-029,2026-03-07T19:58:03.514Z,2026-03-07T19:59:24.325Z
race-hist-42001-459,finished,"[""drv-syn-010"",""drv-syn-014""]","{""latitude"":33.984092825492844,""longitude"":-118.31283414120553}","{""latitude"":33.980718817728416,""longitude"":-118.30954687974588}",drv-syn-010,2025-09-29T17:30:51.693Z,2025-09-29T17:31:39.609Z
race-hist-42001-460,finished,"[""drv-syn-032"",""drv-syn-016""]","{""latitude"":33.963873744155286,""longitude"":-118.34095836960478}","{""latitude"":33.95645964590489,""longitude"":-118.33134360441746}",drv-syn-032,2025-11-14T01:43:00.357Z,2025-11-14T01:44:16.679Z
race-hist-42001-461,finished,"[""drv-syn-021"",""drv-syn-033""]","{""latitude"":34.006354037215935,""longitude"":-118.26076113104354}","{""latitude"":34.00519551810154,""longitude"":-118.26508628470633}",drv-syn-033,2025-10-08T00:43:19.697Z,2025-10-08T00:44:09.436Z
race-hist-42001-462,finished,"[""drv-syn-035"",""drv-syn-004""]","{""latitude"":34.083252190290956,""longitude"":-118.33841457484523}","{""latitude"":34.083359913214224,""longitude"":-118.33378665672716}",drv-syn-004,2025-10-30T10:16:30.680Z,2025-10-30T10:16:58.944Z
race-hist-42001-463,finished,"[""drv-syn-027"",""drv-syn-004""]","{""latitude"":34.064842882431115,""longitude"":-118.39456886756234}","{""latitude"":34.07532703975553,""longitude"":-118.39831206406781}",drv-syn-027,2026-03-14T13:42:33.191Z,2026-03-14T13:43:46.381Z
race-hist-42001-464,finished,"[""drv-syn-045"",""drv-syn-040""]","{""latitude"":33.98435072369874,""longitude"":-118.52513600005769}","{""latitude"":33.98455426818736,""longitude"":-118.52041991573431}",drv-syn-045,2026-03-05T01:39:59.157Z,2026-03-05T01:40:35.755Z
race-hist-42001-465,finished,"[""drv-syn-025"",""drv-syn-042""]","{""latitude"":33.9661100168759,""longitude"":-118.35160903129726}","{""latitude"":33.96863339663959,""longitude"":-118.34765571339294}",drv-syn-025,2026-01-04T07:23:17.709Z,2026-01-04T07:23:35.192Z
race-hist-42001-466,finished,"[""drv-syn-037"",""drv-syn-004""]","{""latitude"":34.160605533798226,""longitude"":-118.40063353568549}","{""latitude"":34.15791650327325,""longitude"":-118.39085197213414}",drv-syn-004,2025-10-04T20:14:48.522Z,2025-10-04T20:15:43.126Z
race-hist-42001-467,finished,"[""drv-syn-017"",""drv-syn-035""]","{""latitude"":34.05590885192156,""longitude"":-118.33117932521272}","{""latitude"":34.061687672385126,""longitude"":-118.31447715534952}",drv-syn-035,2025-10-03T07:47:39.334Z,2025-10-03T07:47:54.487Z
race-hist-42001-468,finished,"[""drv-syn-032"",""drv-syn-024""]","{""latitude"":34.024712755293585,""longitude"":-118.21216714908368}","{""latitude"":34.029490585697594,""longitude"":-118.22139508738519}",drv-syn-032,2025-10-18T20:12:16.126Z,2025-10-18T20:12:28.892Z
race-hist-42001-469,finished,"[""drv-syn-046"",""drv-syn-012""]","{""latitude"":34.156666293777526,""longitude"":-118.20132519858889}","{""latitude"":34.17066199365062,""longitude"":-118.19894854303777}",drv-syn-046,2026-01-01T01:35:19.290Z,2026-01-01T01:36:11.118Z
race-hist-42001-470,finished,"[""drv-syn-030"",""drv-syn-015""]","{""latitude"":34.102172690355225,""longitude"":-118.48241541852475}","{""latitude"":34.09985988278944,""longitude"":-118.48470951359636}",drv-syn-030,2026-01-22T04:43:15.076Z,2026-01-22T04:44:04.882Z
race-hist-42001-471,finished,"[""drv-syn-035"",""drv-syn-026""]","{""latitude"":34.06055144503247,""longitude"":-118.53617016549687}","{""latitude"":34.07178258989446,""longitude"":-118.54960732471446}",drv-syn-035,2025-10-02T20:44:28.571Z,2025-10-02T20:45:00.542Z
race-hist-42001-472,finished,"[""drv-syn-009"",""drv-syn-040""]","{""latitude"":34.07077728434932,""longitude"":-118.43244797867955}","{""latitude"":34.06745004457938,""longitude"":-118.42413141733606}",drv-syn-040,2026-01-06T01:42:29.400Z,2026-01-06T01:42:46.774Z
race-hist-42001-473,finished,"[""drv-syn-045"",""drv-syn-046""]","{""latitude"":33.98350359820761,""longitude"":-118.33051406133454}","{""latitude"":33.99844123378505,""longitude"":-118.3328211676214}",drv-syn-045,2025-12-04T22:08:26.387Z,2025-12-04T22:09:13.422Z
race-hist-42001-474,finished,"[""drv-syn-012"",""drv-syn-030""]","{""latitude"":34.098604577127844,""longitude"":-118.22049512260128}","{""latitude"":34.08750750761611,""longitude"":-118.23060299902986}",drv-syn-012,2025-11-27T22:32:14.053Z,2025-11-27T22:32:45.213Z
race-hist-42001-475,finished,"[""drv-syn-029"",""drv-syn-023""]","{""latitude"":34.1360404546978,""longitude"":-118.22338682017289}","{""latitude"":34.13154513003878,""longitude"":-118.21694545101272}",drv-syn-023,2025-11-13T14:50:08.210Z,2025-11-13T14:51:17.797Z
race-hist-42001-476,finished,"[""drv-syn-011"",""drv-syn-008""]","{""latitude"":34.16153812023346,""longitude"":-118.44925363949733}","{""latitude"":34.167776390377306,""longitude"":-118.44909770361252}",drv-syn-008,2025-11-25T03:48:45.837Z,2025-11-25T03:48:56.952Z
race-hist-42001-477,finished,"[""drv-syn-040"",""drv-syn-038""]","{""latitude"":34.07702728950419,""longitude"":-118.43659840171458}","{""latitude"":34.073137529044814,""longitude"":-118.43143832908926}",drv-syn-040,2026-03-18T11:43:52.719Z,2026-03-18T11:44:44.091Z
race-hist-42001-478,finished,"[""drv-syn-008"",""drv-syn-036""]","{""latitude"":34.07685267865658,""longitude"":-118.29191979559836}","{""latitude"":34.08032928212859,""longitude"":-118.30332245418158}",drv-syn-008,2025-10-12T12:30:04.723Z,2025-10-12T12:31:14.632Z
race-hist-42001-479,finished,"[""drv-syn-019"",""drv-syn-026""]","{""latitude"":34.11836724775378,""longitude"":-118.41704581836238}","{""latitude"":34.11403122364353,""longitude"":-118.41400682725204}",drv-syn-019,2026-01-17T00:22:09.197Z,2026-01-17T00:22:18.693Z
race-hist-42001-480,finished,"[""drv-syn-031"",""drv-syn-040""]","{""latitude"":33.96553400203586,""longitude"":-118.39711444093845}","{""latitude"":33.95682530101126,""longitude"":-118.38248217770136}",drv-syn-040,2025-10-21T02:26:18.304Z,2025-10-21T02:27:28.012Z
race-hist-42001-481,finished,"[""drv-syn-008"",""drv-syn-044""]","{""latitude"":33.996753569077704,""longitude"":-118.40043676182394}","{""latitude"":33.99126862561622,""longitude"":-118.40924799168626}",drv-syn-008,2025-11-02T19:22:25.038Z,2025-11-02T19:23:31.491Z
race-hist-42001-482,finished,"[""drv-syn-018"",""drv-syn-016""]","{""latitude"":34.141145505467435,""longitude"":-118.51260523471282}","{""latitude"":34.136219588584076,""longitude"":-118.51959403676014}",drv-syn-018,2025-12-07T05:14:49.242Z,2025-12-07T05:15:03.963Z
race-hist-42001-483,finished,"[""drv-syn-018"",""drv-syn-008""]","{""latitude"":34.08105848361738,""longitude"":-118.22172089761588}","{""latitude"":34.082507123342154,""longitude"":-118.23657178768205}",drv-syn-008,2025-11-15T00:23:13.693Z,2025-11-15T00:23:38.703Z
race-hist-42001-484,finished,"[""drv-syn-043"",""drv-syn-019""]","{""latitude"":34.12671794220805,""longitude"":-118.34944922042777}","{""latitude"":34.128055315651174,""longitude"":-118.33447929689343}",drv-syn-019,2026-01-28T16:16:39.970Z,2026-01-28T16:18:01.207Z
race-hist-42001-485,finished,"[""drv-syn-047"",""drv-syn-027""]","{""latitude"":34.101962382430216,""longitude"":-118.38806609055027}","{""latitude"":34.11030446536436,""longitude"":-118.39057901098052}",drv-syn-027,2025-12-19T12:58:13.174Z,2025-12-19T12:58:43.126Z
race-hist-42001-486,finished,"[""drv-syn-016"",""drv-syn-023""]","{""latitude"":34.0806675105216,""longitude"":-118.20305696646683}","{""latitude"":34.06531886625651,""longitude"":-118.20014420610616}",drv-syn-016,2026-02-20T07:55:45.657Z,2026-02-20T07:56:02.065Z
race-hist-42001-487,finished,"[""drv-syn-025"",""drv-syn-022""]","{""latitude"":33.957490240242336,""longitude"":-118.24613771532894}","{""latitude"":33.96079700127478,""longitude"":-118.25309483061763}",drv-syn-025,2026-01-29T15:16:57.507Z,2026-01-29T15:17:34.456Z
race-hist-42001-488,finished,"[""drv-syn-032"",""drv-syn-027""]","{""latitude"":34.10321376368869,""longitude"":-118.53487203201512}","{""latitude"":34.105055417262335,""longitude"":-118.53695231944623}",drv-syn-032,2026-01-24T20:39:54.226Z,2026-01-24T20:40:42.755Z
race-hist-42001-489,finished,"[""drv-syn-024"",""drv-syn-017""]","{""latitude"":33.99712157906965,""longitude"":-118.46238808479393}","{""latitude"":33.99710209441351,""longitude"":-118.44329142195413}",drv-syn-024,2025-12-09T16:10:46.400Z,2025-12-09T16:11:23.263Z
race-hist-42001-490,finished,"[""drv-syn-019"",""drv-syn-033""]","{""latitude"":34.09512984300964,""longitude"":-118.34091060055653}","{""latitude"":34.09246326121869,""longitude"":-118.3403219808821}",drv-syn-019,2025-11-09T17:12:51.912Z,2025-11-09T17:14:06.265Z
race-hist-42001-491,finished,"[""drv-syn-044"",""drv-syn-018""]","{""latitude"":34.15506638151128,""longitude"":-118.3564841731917}","{""latitude"":34.16742528574717,""longitude"":-118.36491992294212}",drv-syn-018,2026-03-10T22:07:43.791Z,2026-03-10T22:08:40.809Z
race-hist-42001-492,finished,"[""drv-syn-031"",""drv-syn-040""]","{""latitude"":34.145122247962284,""longitude"":-118.20944797943811}","{""latitude"":34.1428439854569,""longitude"":-118.21252840983014}",drv-syn-031,2025-10-10T20:55:32.143Z,2025-10-10T20:56:44.284Z
race-hist-42001-493,finished,"[""drv-syn-022"",""drv-syn-009""]","{""latitude"":33.98277830016799,""longitude"":-118.5160352725652}","{""latitude"":33.988461686422724,""longitude"":-118.52131132928935}",drv-syn-022,2026-01-01T13:33:20.378Z,2026-01-01T13:33:43.274Z
race-hist-42001-494,finished,"[""drv-syn-032"",""drv-syn-003""]","{""latitude"":33.985753169120294,""longitude"":-118.34530475110513}","{""latitude"":33.98847390906017,""longitude"":-118.3311255149175}",drv-syn-032,2026-02-16T21:54:55.927Z,2026-02-16T21:55:28.860Z
